L_M1_foot,L_M1_hand,L_M1_tongue,L_PMd,L_S1S2,R_M1_foot,R_M1_hand,R_M1_tongue,R_PMv,R_S1S2,SMA
-3.494760699602879606e-01,-9.042704412002889880e-01,-5.272492576812384257e-01,-2.126522276650186782e+00,-3.411566103590726318e-01,-5.011097933980563912e-01,-4.217451434908970898e-01,-1.113285268430103114e+00,-1.646483068260773119e-01,-2.082760350818430306e-01,-8.729789140555290761e-01
7.856772192199856786e-01,-4.238687143544005442e-01,-1.631919099150882513e-01,1.772719651669424357e+00,1.133828292245061820e-01,1.157642775898247267e+00,-3.783550714160038853e-01,6.933233979931022195e-02,4.526601148285578358e-01,-3.050749740657756059e-01,-1.000862058581385883e+00
1.157885931542856017e+00,-4.336209369055625817e-01,-5.592730533167370455e-01,-4.981929383433317815e-01,-5.013401303932595726e-02,-7.224554137338479176e-01,-4.393197964763810859e-01,6.154387740838346277e-01,-3.613269565301931441e-01,-9.883486090689512504e-02,-2.545255325457075335e-01
1.430148835388307393e+00,5.484319542060341890e-01,-9.152218292070125605e-01,-7.880231190728820279e-01,-6.481904726683088702e-01,6.106023728837286502e-01,-8.012631548735561493e-01,-1.317520296232977062e+00,-1.732843198389340866e+00,1.116306455919751500e-01,-5.491503509610766720e-01
-8.754765349711343125e-01,-4.924580987475334903e-01,-7.402425543443397205e-02,-6.220021023325188886e-02,3.007182647359308847e-01,1.735492103256944529e-01,3.845404356571596738e-01,7.627344164689308093e-01,-1.061902793447185994e-01,3.196820864927357175e-01,9.535697037515095120e-02
1.023561273499720148e+00,-6.191584343927143685e-02,5.780691340288544033e-01,4.662007909696426200e-01,4.398724041871398538e-01,1.457303545200107964e+00,6.317922059992551187e-01,9.687521464852892894e-01,2.336386293453988738e+00,7.644203418652147919e-01,1.625453789682312911e+00
-6.987813163306999531e-02,3.623986512981984820e-01,1.230157662887479963e+00,7.364443840697009191e-01,1.317038139430112720e+00,1.731173018052711621e+00,3.487851273134017216e-01,2.085848912764572294e+00,2.979799710456196848e+00,1.219175364497900649e+00,8.926516077905733981e-01
-4.385785899686960726e-02,3.676231796143025060e-02,1.298500206880403907e+00,1.738862044519654981e+00,7.706811462865406082e-01,5.261755653651499776e-01,4.455888312555178477e-01,1.535594084198150577e+00,1.451556443523366324e+00,1.488861650213531673e+00,8.035899826151803316e-01
1.742200356111732518e+00,7.905515940719705370e-02,-4.701539068854576064e-01,1.510534379065971322e+00,-3.427049857997236937e-01,-3.202003045820199234e-01,4.188057667618116930e-01,-4.563277986555503984e-01,-7.397887737908971362e-01,-9.951512668730960742e-01,-3.334656265236843331e-01
3.172093323790129427e-01,1.432966624340278106e+00,-4.336898685176743262e-01,6.454821411282236909e-02,-4.514092094843132896e-01,-2.346901306551741340e-01,3.204007249566241389e-01,1.618627619213305335e-01,1.120275774017797321e+00,-2.699205492165162590e-01,1.187301363782375940e-01
-2.046138910209009509e+00,5.845369353684072289e-01,8.478410498148521990e-01,1.749326752165434762e+00,7.093999582800436521e-01,-2.946798744872526979e-02,-3.737623490337734222e-01,3.365172305756338744e-01,-6.408313370275008358e-01,5.066960300387555183e-01,-3.951897091516034383e-02
-3.918896144786279123e-01,-3.709774472590069427e-01,7.846034208973939883e-01,-1.431272032400126015e+00,8.313501433564330911e-01,-2.238905054146743401e-01,1.334226079778855878e+00,7.034679987141931878e-01,3.804250570725655201e-01,8.187121226418195841e-01,-1.703091236236204398e-01
1.981852112474721261e-01,7.369699925683428354e-01,9.623763621079601399e-03,4.791349102703416074e-01,-6.610741290275389259e-01,1.749151502040236783e-01,-6.753549433778939515e-02,-7.695119454249225166e-01,-1.137383972379904629e+00,-1.092377334477605988e+00,-8.681563825947481439e-01
1.038665031164723862e+00,3.852875476625109985e-01,-4.093047398038569540e-01,2.830437598692116530e-01,-4.501622972410238704e-02,1.601652714264640176e+00,3.508105983936015693e-01,-6.284125894793335387e-01,-4.978354657356274388e-02,-1.182318729456152573e+00,2.936995851008077363e-01
-2.336242967987550045e+00,7.314362657569328796e-01,-4.740130572338865922e-01,-8.401188326943546947e-02,-8.925401542221653717e-01,-2.026399531061585435e+00,-8.261823398503972959e-02,-7.762468353533377163e-01,-9.949613775887107270e-01,-9.321421448630683448e-01,-3.370757627866147188e-02
-7.156997169842961304e-01,-1.484280721154984217e+00,-5.488669343218023355e-01,2.965636886593944199e-01,-4.775915340458964375e-01,-7.717894866902021977e-01,1.029773094622078028e-01,-1.122928982966417522e+00,-1.174629487607226963e+00,-1.355500646801394815e+00,-2.115133960987800599e+00
-3.064214696648578373e-01,-6.453923791606923366e-02,-1.007683995757751250e+00,-2.917495465181171518e-02,-1.109701291853527616e+00,5.132492353768333126e-01,-2.812379093574001176e-01,-2.540625868243616137e-01,-2.706300582139017363e-01,-7.806605611637413844e-01,-1.544538132186456247e-01
2.674351753908483023e-02,7.221532017395844161e-01,8.899931268725057298e-02,1.868304578965590546e-01,-2.050749135518615540e-01,1.720246476272228875e-01,3.167596439238262174e-01,-2.572585338781107067e-01,-5.593133713857625366e-01,5.820036562512999057e-01,-1.319462528839637494e-01
4.282636495374841923e-01,1.133200926303202516e-01,-1.836151084320527815e-01,-1.164704002882687717e-01,7.284597030591597466e-01,4.176456937404467440e-01,-1.670579305444703233e-01,5.928861146324741066e-02,9.586006147475918671e-02,-1.152916247127844462e+00,4.814432539965011193e-01
-9.775534479651535325e-01,-2.166941697529928934e+00,1.287115841029280172e-01,-1.934907443043680342e+00,-6.444496230622587252e-01,-7.939932904573024919e-01,-2.294458349934985542e+00,-9.073565361603302959e-01,-1.552635247596056978e+00,-1.132612876279296188e+00,-6.415678843624295080e-01
-1.647927822102677853e+00,-3.175151044997228666e-01,-1.117588521632175924e+00,1.143350359568044539e+00,-2.105801801372303661e+00,-8.539474399707621677e-01,-3.145885028625958757e-01,-7.569136797678223116e-01,-1.119729082003941389e+00,-5.878179608651150634e-01,-1.140683979918789115e+00
1.144032909957110739e-01,-4.550841766010802480e-01,-5.836482689044025784e-02,3.613758958724526127e-01,-3.356043370812172855e-01,-1.474161654050089698e+00,-9.701553284962494139e-01,-4.599739604719065844e-01,-2.275204878379538886e+00,1.100818484799150759e-01,-8.259062079890481245e-01
5.268206028171090738e-01,-4.859709826592809034e-01,3.292455772402391734e-01,-1.335062575113378225e+00,6.981682387788454847e-01,1.559778400250483754e+00,-7.028062386378959303e-01,7.209999250487270084e-01,1.061708980368302857e+00,1.555904914496903046e+00,-4.135183426469130064e-01
-1.513497870822859248e+00,-1.169318732077402612e-01,-2.977981518789001858e-01,-3.327222996785482168e-01,-5.476357456803533363e-01,-2.722995165969803733e+00,-3.948012880111998468e-01,-1.068697078113985538e-01,4.640063143327498030e-01,4.615858521167057749e-01,-2.392079973006572269e-01
-8.021600714143285460e-01,1.080687978337370625e+00,9.048008328442127546e-01,7.193907148986331546e-01,2.738447686320219510e-01,-5.820645527922062579e-01,2.024566220206997225e-01,9.372235607808918623e-01,1.364263121687301572e+00,1.656264079978671255e-01,-1.517487150123579542e-01
4.353032775767889939e-01,4.012036084175639727e-01,2.990466590538390923e-01,4.254078257108480643e-01,4.051327423735550659e-01,1.170275699323924057e+00,7.103036573248970864e-01,-7.133481133910278826e-01,-1.156374120178509823e+00,4.440769100945284320e-01,9.445081793081107069e-01
-7.749054678579772037e-01,-4.735815101756596368e-01,-9.282773589506129186e-01,-1.530978766637340893e+00,-2.882900102457526814e-01,-5.421796017955909930e-01,-7.652874687456748259e-02,-1.443356102933963381e-01,5.747163312780605438e-01,6.716968415234619849e-01,-2.696428291777766550e-01
-1.772958057043872993e-01,-6.816674333146058862e-01,-2.196938959277476566e-01,-2.285777003714790090e-01,-7.280647671637465734e-01,5.931179184671747651e-01,-4.513193601602196181e-01,6.960606815667502723e-01,-9.023080066797760368e-02,5.604022142714994992e-01,7.333055478813371719e-01
3.149659509745184049e-01,3.906323270129882785e-01,2.183656090269150141e-01,1.127975257125533481e+00,7.630328972897468809e-01,3.123323853048333154e-01,-9.437976193882426090e-02,3.731544219752551128e-01,-1.029809516166923788e-01,6.489501605654754979e-01,6.439247189806636407e-02
1.765405250944903637e+00,1.428874807861167495e+00,1.141484778202556338e+00,1.467396690936160430e+00,1.720071637460296676e+00,1.332487751392260167e+00,1.754998240563052869e+00,1.229913933355058164e+00,8.148523577537885032e-01,1.704028832975083230e+00,5.976957435864903578e-01
9.918659967086477236e-01,-2.083464149138078703e-01,-5.424917299616007771e-01,-9.431783891117684338e-01,4.114174565416788831e-01,-2.396871499186838117e-01,1.692660988217071782e-01,-1.274664705989602576e+00,-5.666212195443651733e-01,-3.635383481404221885e-03,7.204459020858395846e-01
9.308541857191774405e-01,7.249751721436838992e-01,6.297761888266274477e-01,1.266227323625373380e+00,1.150358845188268475e+00,7.405237303662578485e-01,9.849875741210392111e-01,-4.609941735608769769e-02,6.169149733922634216e-01,-8.623085589568228737e-02,8.638811403571522440e-01
1.316933120128725765e+00,6.728906547467947696e-01,5.461761299868848063e-01,-2.108512170358805005e-01,1.753904731956367202e+00,-2.096031661929504686e-01,1.759572454728037139e+00,1.214113621241393437e+00,1.439551193399909002e+00,-2.375351119979650372e-01,1.378862109803770213e-02
-8.830488237732930790e-01,1.140651302123189881e+00,1.446824853681969447e+00,-7.929529304166234027e-01,6.622175475925937693e-01,-9.365860535656650443e-01,1.733430964651776263e+00,1.215855230227835593e+00,3.602995260786530651e-01,1.914326553512609497e+00,1.523427688794326551e+00
1.729716228209154938e+00,9.105659757782025299e-01,2.279338200241979084e+00,1.173413546105242622e+00,2.920008851098285785e+00,1.232558144349149426e-01,3.756264153767222003e-01,4.908864757783997779e-01,6.557164327678496329e-01,2.892914698494667425e-01,1.458365742806783549e+00
-8.439529779441738988e-01,-4.269556137694108244e-01,5.081135630528181612e-04,6.114256299435659736e-01,1.353765381551515733e-02,-4.831449408882413851e-03,4.240681338839240033e-01,5.656586344701244329e-01,9.168463536428935745e-01,2.593414659412684453e-01,-4.608549784212944700e-01
3.424151904593156770e-01,-3.034975688040834063e-01,-1.074902092741960802e+00,-5.105952973410619045e-01,-2.821202909667983039e-01,6.809683074509074174e-01,9.266220360460593053e-01,2.351705698581695037e-01,6.944890946665620568e-01,-2.705148339662919454e-01,-1.179554778458080655e+00
-2.035128563363600929e+00,-6.071611829466267984e-01,-1.109465878040260201e+00,-1.929354762821261282e+00,-1.170587570137046507e+00,8.009550026135616729e-01,-1.760202788352120407e-01,-3.701472388103126399e-01,8.304992917027105293e-01,-5.468346600511185818e-01,-6.869565231226717472e-01
1.473414054608317869e+00,1.618698820016613027e-01,-5.462239917319915428e-01,4.430112229806354440e-01,-1.393062292472685426e+00,1.374557116838941218e+00,-1.334898621469557511e+00,-1.430689653850973908e+00,-9.277077994991199672e-01,9.043801341995187648e-02,-2.360611452545275102e-01
4.505660654414272437e-01,-1.404249435439575422e-01,-2.981932775184340523e-01,2.037112584139685323e-01,1.397769145375388489e-01,-7.196620452294564263e-01,-3.759994357398511178e-01,-6.366716404027487064e-01,-1.685905656817882958e+00,7.141260096168666749e-02,1.248288338542231424e+00
8.044172919128756982e-01,-1.594994834344768631e+00,-1.314361131731167198e+00,-2.687164255989192174e+00,-1.091215563115397691e+00,5.232592130611826362e-03,-2.156733891129190006e+00,-1.017573621879317658e+00,5.656723316969958226e-01,-1.257637840347161751e+00,-8.357339031391491924e-01
-2.389130852664073656e-01,-1.061612634861896165e+00,-1.041179231752579863e-02,-6.371632842310702705e-01,-1.031911888810197464e+00,5.162720608019886193e-01,-9.041023954357982895e-01,-1.771329392239937850e-01,-5.260415698245994864e-01,7.925102663312688644e-01,1.386233310248824013e+00
4.545048385073326425e-01,-2.469854841106681465e-01,-4.680661673120380950e-01,9.153073859201210638e-01,-1.579342619487323351e-01,-1.130656474985634707e+00,-5.957189387221473176e-01,-6.341140069011070857e-01,-7.317124543569389905e-01,-7.178720950908423770e-01,-2.795993707832056252e-01
-4.590333159336633106e-01,2.582292851195688854e-01,3.626233215036585578e-01,-3.397553408474746628e-01,-1.077474271692005603e+00,-1.004319756449615908e-01,-1.320142928973959462e+00,6.327537455647475051e-01,-5.353010403202883571e-01,-1.220010629751215880e+00,-4.639438124439849154e-01
9.953558239360484061e-02,5.109473456226423238e-01,3.281780242648595913e-01,6.751174118080335851e-02,5.947580094687952013e-01,-1.476826420572381560e+00,-5.079150076757078525e-01,3.753854889629506530e-01,-1.552478840471804289e-01,-9.667090707880773848e-02,-6.014369214967107968e-01
-1.828429208788268756e+00,-1.567459701924887261e+00,-5.126622706993945178e-01,-6.749179840806163178e-02,-8.570879335785245301e-01,-1.393824542921345611e+00,-1.059232771278917795e+00,-2.459716766386094156e-01,-2.037893003335116138e-01,1.437919713176069036e-01,-6.188248507062181769e-01
2.072829054141128030e-02,-6.227835728810531268e-01,-3.905808174333766369e-01,3.738727872399588148e-01,-1.014436386187327344e+00,-1.488689083288793569e+00,-1.078518436707116335e+00,-6.684300272854878378e-01,-3.362563315426623789e-01,-1.442801136793984806e+00,9.727815941535362665e-01
-8.553474105328487953e-01,1.190240555255370897e-01,7.912813624090800912e-01,-6.895714640379546623e-01,4.315760459776833424e-01,-1.235603079342885158e-01,4.549480846399979739e-01,5.341585960685544254e-01,1.258172862176415718e-01,1.336713177803755981e+00,1.410534830657143468e+00
-7.900728724432065642e-02,-6.300587282728669081e-01,-1.827477507729710904e-01,-6.954364372572744424e-01,6.847015372884383000e-01,-8.912079720012050510e-01,3.685388903106530112e-01,-2.027390255763942828e-01,4.908215698156936369e-01,1.506150961762228180e-01,-6.309227396355802098e-01
2.492140746867356829e-02,-1.243116555802133427e-01,-1.132687747647497023e+00,1.393318822110768629e+00,-1.017250651866185907e+00,5.054103102098723710e-01,4.437608032768547428e-01,-7.622165445903252845e-01,-4.096824964181001727e-01,-1.084182878819770490e+00,-1.422572458539711260e+00
5.521360238143834254e-01,4.125809639079894287e-02,-1.059795749206448312e-01,8.138261789332402740e-01,-9.049239015097277905e-01,8.243561620901922460e-01,-3.580784734761568444e-01,-3.594041310694626873e-02,-7.678717338653389124e-01,6.261219238306647838e-01,3.722265626988081610e-01
6.172894224995868068e-02,-9.134822009770685036e-02,1.282106253388846061e-02,-9.129246761282951983e-01,-2.659393389313354228e-01,8.370344949242221055e-01,-4.497644448694096408e-01,7.311622264758269596e-01,-3.083953994360692508e-01,1.038129509296574993e+00,-6.358318987828585067e-01
4.192713687816856383e-01,-7.870814400559206225e-01,-8.629153280824130023e-01,-1.207033052790204897e+00,-5.966587954526607618e-01,3.033593875069865442e-01,1.240529157274810335e-01,-8.043812401167068638e-01,9.064170807083372916e-02,-1.472782848861114768e+00,-9.608074880957512276e-01
-6.926035615927272904e-01,-2.243353475545207532e-01,-1.059879387548136931e+00,2.281242255182350576e+00,-1.471021025824718942e+00,8.470597147955954975e-01,-1.064152615011484837e+00,-6.548064945390202896e-01,-4.584355309509461351e-01,-1.595390598239078139e+00,-9.654584081995387645e-01
2.276310449163243543e+00,1.110203264894005670e+00,1.037279748189721795e+00,1.298023910518527169e+00,8.953008504665160849e-01,1.664303584749652121e+00,-9.943352045038406084e-01,7.023821963632413956e-01,5.531669288893096281e-01,6.346244548714161660e-01,6.592832912390347300e-01
5.881563036555199631e-01,2.124642500450818705e+00,1.008077115277570490e+00,1.039008018343825057e+00,1.489821673182308848e+00,9.438664611045043118e-02,8.009923820038333808e-01,1.755902907441790450e+00,8.992392831604033576e-01,2.590896010932822069e+00,1.409039957293075629e+00
8.737446172290794233e-02,5.389879072604210064e-01,8.401296535925526499e-01,-8.287065302236161779e-01,7.350227980941923533e-01,1.775103958483723154e+00,1.533118880439167109e+00,1.617080297360637964e-01,-4.008355415685067591e-01,8.161185921761198170e-01,7.480075900289015478e-02
1.318954781675973909e-02,1.232419217839475722e+00,-4.761731598943863553e-02,5.107933740687595758e-01,5.661661068936488794e-01,-7.878595112580446536e-01,1.697662200329116189e+00,-6.598319554699857425e-01,1.696163754442826521e-01,-4.173887734052773579e-01,3.934987765766626566e-01
-1.034454757228199684e+00,6.229027372972486543e-01,-2.780588621449738701e-02,2.006607485198803886e-01,-5.099423030116544409e-01,-2.044994256542542299e+00,8.316769775944604648e-01,-2.102645190886369420e-01,6.198130528380421111e-01,2.961277044722585364e-02,-5.343405235344204085e-01
-2.797145354913038173e-01,1.135122277354129183e+00,5.954847267450099624e-01,-2.805815445213903359e-01,8.548094127162365607e-01,2.792533842079850115e-01,2.487694416098374273e+00,1.265930178256495564e+00,1.616233218054482501e+00,6.453814356008528152e-01,7.334051710529165824e-01
