foot__Left_3b,foot__Left_4,foot__Right_3b,foot__Right_4,hand__Left_3b,hand__Left_4,hand__Right_3b,hand__Right_4,tongue__Left_3b,tongue__Left_4,tongue__Right_3b,tongue__Right_4,whole__Left_1,whole__Left_2,whole__Left_3a,whole__Left_55b,whole__Left_5L,whole__Left_5m,whole__Left_6a,whole__Left_6d,whole__Left_6ma,whole__Left_6mp,whole__Left_6r,whole__Left_6v,whole__Left_SCEF,whole__Right_1,whole__Right_2,whole__Right_3a,whole__Right_55b,whole__Right_5L,whole__Right_5m,whole__Right_6a,whole__Right_6d,whole__Right_6ma,whole__Right_6mp,whole__Right_6r,whole__Right_6v,whole__Right_SCEF
-6.699762865196030592e-01,-8.813366687781302167e-01,-1.372277401271933650e+00,-3.037613407086701134e-01,-1.300761598274125630e+00,-1.126873607234867292e+00,-1.819779950040120386e+00,-7.806298657844378264e-01,8.499445477058122922e-01,9.854059196824179745e-01,5.448281232901618087e-02,8.547608260284346171e-01,-1.407023188577108730e+00,-7.130832500182341382e-01,-1.236101164822825726e+00,-4.103491775859247070e-01,-1.584522705718856450e+00,-1.922645859935490531e+00,-6.036104976006227973e-01,-2.383685764722773825e+00,-2.252879105114098945e-01,-1.454012354769883997e+00,1.294717352178050174e+00,1.305849961460424091e-01,-1.175163634375827604e+00,-4.051259410984298648e-01,-3.164815955568786587e-01,-1.441522751187693130e+00,-5.479285216796551117e-01,-1.616129771022571937e+00,-1.924486440804854093e+00,-1.357461683484102233e+00,-9.425694233705432801e-01,-3.977273530998715056e-01,-1.475168297776738191e+00,4.795489583702139957e-01,1.152837651326135360e+00,-1.154216418291833302e+00
-1.468478719814220845e+00,3.990922565239509168e-01,-5.861958160318971878e-01,-9.922108155316278211e-01,8.867459783438521800e-03,-2.415260017197387865e-01,3.496968443098301127e-01,-1.591498164320623854e-01,-5.087171729359745570e-02,1.546656373468872081e-01,-1.008149573155611600e+00,-1.678832240123725450e-01,-7.606864063162976919e-01,-1.296461160667968793e+00,-6.716884772490826494e-01,3.932571691279602710e-01,-1.494722394512078001e+00,-1.143523563050549807e+00,6.585222179879548499e-01,-3.123374620792176426e-01,-2.050850060381493312e-01,-1.419188246571607248e+00,-8.644774621500976863e-01,-7.250792857684110748e-01,-3.809146639106651966e-01,-8.546420143322385199e-01,-1.086480480909966628e+00,-2.812949690592355667e-01,7.605714552407243090e-02,-2.010726540080701064e+00,-1.471172172703525405e+00,6.781679236542044187e-01,-5.183569863749495354e-01,-3.456736951993041873e-01,-4.345786275462736326e-01,-1.369742369683874805e-01,-4.925940851081861416e-01,-1.064799490479026778e+00
-8.467221880528532640e-01,-1.122677684089306460e+00,-9.114318358828650546e-02,-5.963629013385964850e-01,1.286175173575724029e-01,9.611465944062428379e-01,-3.265076569634735026e-01,-1.895172274641662991e-01,-1.074184316111306270e+00,-1.194308849751587243e+00,-3.839442166516498361e-02,1.421067717015266629e-01,-7.381662791957916969e-01,-1.238749214493409134e+00,-2.066319481924494827e-01,2.227899761318295202e-01,-5.661583317370132429e-01,3.597964768868446295e-01,-2.723381135224009486e-01,-3.145603849045426892e-01,-1.131241079628604318e+00,-9.771986676603504618e-01,-1.734294506015225057e+00,-3.090614993333808957e-01,7.498120378148513676e-02,-1.644604655792296088e-01,-6.509479191795486397e-01,-1.335009631663363283e+00,6.065162794326687257e-01,-1.072823157963276097e+00,-5.680542626936403439e-01,-1.556481750947303067e-01,3.978667212642847395e-01,-9.413734087493678127e-01,-6.281341889852957161e-01,-1.454312421429203361e+00,3.771075011838891378e-01,-1.231784279360410017e-01
9.486443709785057077e-02,1.070896530726574980e+00,-5.389993307422019653e-01,-6.332208797010955292e-01,-5.095452018173560749e-01,4.610246654570996916e-01,-4.640805314137406712e-01,-6.795622414263896571e-01,-4.607244640805439051e-01,-8.873102603204497951e-01,-8.305133408343906565e-01,-4.405387211325253460e-01,3.186601414229929263e-01,-1.326995242263957486e+00,-1.307915924713070992e-02,6.172549046832774833e-01,-1.030184205776782713e+00,-9.294736949720671104e-01,-1.594965246939737291e+00,-1.719573169043978389e+00,5.745704795485126470e-02,-3.335839031454840287e-01,-1.035589055311669560e+00,-7.734881649191337472e-01,3.742724770986514127e-01,-8.429963273349423414e-01,-1.502509699572615709e+00,-1.988794064693563679e-01,7.519441400040390855e-01,-1.061867991076559159e+00,-8.773718495482777380e-01,-1.032343446227080408e+00,-1.545851851055151549e+00,-1.429741407269937481e+00,8.889680721555812681e-01,-1.416644236023047565e+00,-7.632346165058327969e-01,-1.120593953444046109e+00
-1.122233223868164709e+00,-9.650793770740735411e-01,-1.689254883405151730e+00,-9.806263899517983496e-02,-6.178890887941126259e-02,5.238667462060176971e-01,-3.607590766482701716e-01,-1.999871785427235482e-01,-4.195924836999133101e-01,4.113926781377481023e-01,-2.295334561420749042e-01,-1.714576016352088172e-01,-6.005036833434499455e-01,-1.736196535296061771e+00,-5.430460880209824204e-01,-4.606082350452692653e-01,-1.971417528914502837e+00,-8.359668096335978182e-01,-2.032718992513306233e+00,-2.069608864994499253e+00,-1.096328088958769875e+00,-4.524257742383012704e-01,6.762164491805769395e-02,-3.630364048355916862e-01,-9.512064275010884140e-01,-1.821878764610514789e+00,-1.280634435027935725e+00,-1.298928721325210089e+00,9.384340232073270505e-01,-1.935568924186702677e+00,-1.093893268301327160e+00,-2.283266799985396389e+00,-2.122411632340249099e+00,-2.164524958338271521e+00,-1.810474358390707028e+00,-1.383107368369644430e+00,-3.955583260426686620e-01,-1.824631159342468001e+00
-1.299857311718399133e+00,-4.131806360351222840e-01,1.716225154741823911e-01,-9.568043373408968710e-01,2.024920753508348881e+00,1.303103807624754529e+00,1.544930830215799800e+00,2.332564042358549194e+00,-1.170871450903086392e-01,-1.338734051031656713e-01,-8.381195832543325563e-01,-2.753146176875703732e-01,7.034228508036837191e-01,-3.880490175046972801e-01,-4.410995123558796027e-02,-4.520564903106870647e-01,-1.270072759313133792e+00,-3.807943947906380355e-01,-1.001884618379640601e+00,1.522013955374893035e+00,-1.494319328193403740e+00,1.028320797797308783e+00,-2.478196293209157242e-01,7.939497083400177679e-01,2.701201602638642063e-01,-6.067728234319323677e-02,-7.816208735863731105e-01,-1.429080821667494616e+00,4.561395575017043180e-01,-8.445645944080637513e-01,-1.475138134389643918e+00,-5.221818572713102791e-01,1.212986387089267426e+00,-1.654656297688064104e+00,8.803889885897495660e-01,-6.648108819247571244e-01,-2.178822964366827486e-01,2.833819124234837061e-01
-4.677821576077385024e-01,-6.601585495791311153e-01,-1.602626146062715307e-01,-1.067090074700276725e+00,2.991362950318188219e+00,1.408759086561895968e+00,1.532173935813848420e+00,2.288928551904278130e+00,-2.500342898662056279e-01,-2.448547296862670000e-03,1.471053468929962804e+00,-1.043621744953932007e+00,2.209728586804391437e+00,6.625267354492039296e-01,-2.795245003668435646e-01,5.095842164393928758e-03,-5.763079555586329006e-01,-4.601628782022569863e-01,-9.896942768135543744e-01,1.774871584928369606e+00,-2.601373599978835660e-01,9.541570539651530458e-01,-1.892395906392669414e+00,1.071176726269589485e+00,5.785912228449123784e-01,1.689009208353445368e+00,3.773341019077653402e-01,-1.507487187055920774e+00,6.180932466586688268e-01,-3.556948271128890782e-01,-1.757831570042547753e+00,-4.122224348574379284e-03,1.835096449889480619e+00,-1.288663836866936530e+00,4.180796789662891699e-01,-1.659220564027430456e+00,-4.632240950475215446e-01,6.114510399385353345e-01
2.727875493870720036e-01,7.605704026051108846e-01,2.653356127434574607e-01,-7.187580800002941750e-01,6.614380177168076580e-01,2.287822024575666691e-01,7.223677343002798956e-01,5.490077137132266527e-01,1.604915250421936890e-01,6.315565441450129436e-01,5.975961847751007916e-01,2.983756822495362560e-01,2.971483677395901357e-01,1.906665705385056364e-01,-2.110068355367238913e-01,1.067217272520993410e+00,5.833640427620789826e-01,3.041766624589515855e-01,4.413741814553334142e-01,1.466082204048877236e+00,5.491767682622390456e-01,8.785687819221590367e-01,-6.565277719452808913e-01,-4.894494286187074383e-01,4.518235492698335354e-01,1.254403425839190955e+00,-6.088368559312608008e-01,-1.501118913364100083e+00,1.239225760413217969e+00,6.596379328538316544e-01,-4.445184687607013629e-02,8.299790340720264448e-02,2.681407099423494866e+00,1.383066265416460147e-02,2.250007774354499668e-01,-2.377489107674768121e-01,7.087405747534397671e-01,7.249476851988621018e-01
2.230614920543617929e-01,1.239103905918077952e+00,1.321921963542624257e+00,4.577267490007634887e-01,-1.419018861116349450e+00,-6.222533913738221845e-01,4.485916779904384755e-01,1.817722199477712353e-01,9.945539426590277454e-02,-1.367426204066433115e-01,6.029146784931331826e-01,-5.141833667425759202e-01,-8.127649737388045192e-01,-1.542261464514070417e-02,-4.072514012096661307e-01,-2.706482107239263080e-01,6.846039913866146520e-01,1.978605502271729932e+00,-1.598157013472818244e+00,-1.649443327123473635e+00,2.527020522659420010e-01,1.094318162079723766e+00,-7.107816245315772274e-01,8.167519787624705208e-01,-4.378255446509613513e-01,2.561457212405699457e-01,1.967659978416610722e-01,1.081687837944316000e+00,1.592967081992226808e+00,1.041101074021895556e+00,1.419601491538176052e+00,-8.920645348445778167e-01,-3.489237814053103848e-01,-1.297492774946849226e+00,-2.767537221915124523e-01,-2.599000452463982591e-01,5.115813924210267372e-01,1.581085205070388577e-01
-6.057566463949659585e-01,-1.000425813082473026e+00,2.075856807784068447e+00,1.790857345630745501e+00,-1.361320649534046856e+00,-2.471091589917674691e-01,4.610966023503701994e-01,-2.538195244477644552e-01,8.127395390232844408e-01,8.583254193825935463e-01,7.994073952126500293e-01,6.403662680292324660e-01,-7.909385558595944943e-01,-1.091068109870624525e+00,1.841340159385535524e-01,-3.487195887020888563e-01,-6.768118931176045905e-01,1.276912533045426734e+00,-1.966702226721077196e+00,-1.343830232191947749e+00,-9.421369742840328687e-01,1.921264400948407836e-01,-3.159398132106887580e-01,-1.721516813859428341e-01,-2.363701339515641153e-01,-6.210606224781137774e-01,-6.642383893847095822e-01,5.948801580412370615e-01,8.735210634640661054e-01,2.676182990966866071e-01,5.849016249024541203e-01,-2.325320262354100720e+00,-8.165969855921619835e-01,-1.122323580302258428e+00,-4.248216248621021207e-01,-7.959127079532056781e-01,1.097558343944197823e+00,-6.856640109111763470e-01
-3.426640695273526147e-03,-6.858983309807727968e-01,1.146797269124210317e+00,2.849154763103530552e+00,-8.613428397587320484e-01,-9.965641575989707679e-01,-1.916446873135811302e+00,-1.637189125712419147e+00,8.470052768831768386e-01,1.295912946730582715e-01,-1.207620405649673767e+00,8.980125006467197801e-01,-8.812962597749144367e-01,-2.304095049765044756e+00,-1.920667537306407935e+00,-8.925863704628108630e-01,-5.937107038730631281e-01,-2.049540618174442219e+00,-1.916863492797559854e+00,-1.183914938308795683e+00,-2.041884048129234408e+00,-8.840690784873045382e-01,-6.806545863240801575e-01,2.328109647567598306e-01,-2.129348860261422338e+00,-2.548898898582737882e+00,-4.272374903799027179e-01,1.656884734557529937e+00,8.331484241138578661e-02,7.802372084144145736e-01,-5.459186788979990546e-01,-2.177083460804296600e+00,-1.517450773348808291e+00,-1.376545240050625507e+00,-5.366635667272124932e-01,-1.221452096805830001e+00,-4.636629214619838457e-01,-1.789044601908570176e+00
-1.193293970410351790e+00,-1.165142686759810697e+00,-1.676385665643926604e-01,3.245791870314420485e-02,1.477048436736156267e+00,2.143390063685842062e+00,1.545379097260378254e+00,2.509964160846394510e+00,1.627493208300554439e+00,6.689661885030765420e-01,1.786190339491315449e+00,1.207292442167577251e+00,6.345197135077793593e-01,5.485662109482805082e-01,3.815742106444646176e-01,7.204735708491495361e-01,-1.800702031777944523e+00,-6.665337998066985792e-01,7.942988652820588413e-01,1.187958852554676481e+00,-9.823565783133018092e-01,-5.442229206942205549e-02,-2.243094096058338427e-01,2.665493909166173903e-01,4.410060373591183636e-01,4.086645035208377186e-01,1.961553513239714386e+00,7.031658236913368443e-01,7.563224703407687155e-01,-9.985182187105543505e-01,-8.631045781817285878e-01,1.098060235843282495e+00,7.481649203216627075e-01,3.901560717022519720e-01,1.934270524368892907e+00,-2.499395533331835381e-02,3.969004444323037673e-02,8.816591763976804330e-01
1.048164368082601161e+00,8.758008799784552934e-02,4.186514876758489212e-01,-4.913160320441604667e-01,3.336596440051227130e+00,2.243332136948909206e+00,2.976502263169935603e+00,3.934830895654822136e+00,1.668523652477979180e+00,7.518085809093949523e-01,1.368801793356389185e+00,1.337448979655964321e+00,3.390242038098453037e+00,1.090413252353508833e+00,1.412486743299189218e+00,4.413261522383933322e-01,4.004304659599695060e-01,1.509772553927928529e+00,-2.354465807815323275e-01,3.331838686608179056e+00,5.110894626205827462e-01,2.254043116677431069e+00,-4.286977616948320531e-03,1.016678438852005151e+00,1.797189221487213384e+00,3.214148575229666793e+00,1.382146416486580431e+00,9.165789488386607564e-01,3.963168530905762377e-01,2.240439396702702091e+00,1.464306391076693581e+00,2.187075101599773030e-01,4.230867866406154754e+00,3.199081363109874676e-01,2.920923188868467690e+00,9.842636927522930845e-01,7.538576041577809139e-01,2.394868275556472526e+00
1.090906330828288695e+00,6.323517444017991151e-02,-3.172655411101258371e-01,-1.535045293407899525e+00,2.403109590770308390e+00,1.410792575092950418e+00,4.295175418527389155e+00,4.794130290642409697e+00,8.359090425133709479e-01,7.450829704014556576e-01,1.330719385361406548e+00,1.419974541492499798e+00,2.842156410943992295e+00,1.136108061034703409e+00,2.109108592059285581e+00,1.693961365525259222e+00,1.955387278936458140e+00,1.424275379994042190e+00,2.634855536013719135e+00,2.426725541337292569e+00,2.190751677134729736e+00,2.097702410664626704e+00,-7.885111353183267280e-01,-1.273376837487712354e+00,2.087470515470655652e+00,3.411356668483908727e+00,1.613656153187228215e+00,6.733208054919617158e-01,1.067405962875397352e+00,1.769165034944788717e+00,1.222449857875907542e+00,2.731380223734895640e+00,3.745616803938631723e+00,1.405556294987982513e+00,1.406085109277816603e+00,2.012497550511317179e+00,1.497349555799960541e-01,2.219035259690971706e+00
1.729336697848343762e+00,-1.620730407527283923e+00,1.201624953443216487e-01,-7.016686275985357657e-01,-2.967962485447490639e-01,1.678088976756671458e-01,1.385922374592782447e+00,7.613879590423421051e-02,4.808551141372356397e-01,2.609473458451783690e-01,4.674990383824972895e-01,-1.332257074860392909e-01,-7.525500461822938192e-01,3.712745873280062781e-01,2.971701427718798527e+00,-3.993711636198046255e-01,2.780741318383416871e+00,1.193240714486949683e+00,1.238281687997496716e-01,-1.456723819351762872e+00,-9.400154051529511223e-01,4.863664915395631699e-02,-1.373040751152499794e+00,-5.789359574197208147e-01,-2.584053062882016305e-01,-7.224162474176756832e-02,1.167357996127891262e+00,5.003108126531082833e-01,1.606903618438328685e-01,2.257839383835875680e+00,1.340478383116495031e+00,8.672014074253252547e-01,-4.747610189534997582e-01,-4.063806514858590013e-01,-1.252906907593407837e+00,-5.151930103965988161e-01,5.921052858943363084e-01,-1.784432534940659787e-01
5.933068685389643049e-01,2.947304661138012288e-02,-6.405138492942649142e-01,-3.288121285950256767e-01,-5.708385381807791203e-01,9.336013669164077225e-03,-1.857036024696552490e+00,-1.295484903580602420e+00,-5.667923459626541538e-01,-6.744318964269180317e-01,3.453002080457598932e-01,-1.370248852425930974e-01,-6.729431462436312739e-01,-7.847987097480167984e-01,-4.887357437028715390e-01,-1.728958748918453525e-01,-6.415356551491206982e-01,-3.260914746625933613e-01,-1.864991125108909076e-01,-7.772841077658669828e-01,-3.244326503611503210e-01,-5.896461381200165386e-01,-1.634633186883643063e-01,-2.710003081453672968e-01,3.272906763717244871e-01,-1.464351841558319434e+00,-4.059663968334862316e-01,-2.300973824640976245e-02,-2.325695901291933154e-01,-8.862292918777738004e-02,4.024589419513680544e-01,8.296119255261587278e-02,-4.354115143168186264e-01,1.145140640643737662e+00,4.823189039437824066e-01,6.419348615423360327e-01,-1.329875961500670334e+00,7.646988053966009835e-02
9.837135739007989432e-01,-1.507172754633220757e+00,-1.333592725040280702e-01,-1.341039492022922497e+00,-4.172190902347827079e-01,1.100873476806921047e+00,-3.321952732826820576e-01,-7.272634456381049661e-01,-1.036230252333225285e-02,-7.275201348402765555e-02,8.444987908307638458e-01,-3.330057350232920599e-01,4.685914997344472477e-01,1.007007281643493180e+00,2.253173083045930947e-01,2.213798687350053918e+00,3.014178518039752896e-01,1.123279692211648584e+00,2.298388470172516573e+00,1.166925445612054357e+00,5.466872225164558508e-01,2.107759819006005397e-01,7.493565823784430480e-01,1.250551811793039481e-01,2.159138823699239040e+00,8.808608826291897120e-02,1.278263638395064739e+00,-3.209631774082896127e-01,2.266309320384236603e+00,1.295346013553150932e+00,1.786219863002407537e+00,2.015184025065535067e+00,1.009687603068893269e+00,1.916046850881202523e+00,3.122672581192645347e-01,4.887017586262575874e-01,1.256271613249237751e+00,2.865605631543193255e+00
3.170796490171293058e+00,2.489739911659712424e-01,-3.319029650886153038e-02,-3.352622812975980526e-01,5.231316185224631488e-01,1.128412140916117690e-01,-9.137104571727208135e-01,-8.105542427780161319e-01,4.003970579447056477e-01,4.524388559839485902e-02,1.487935679479552187e+00,5.336879512069715448e-01,1.830003979453175278e+00,1.562423455498603397e+00,4.987341929759808168e-01,1.846377913617917921e+00,1.213398198374967762e+00,2.337282672223001345e+00,3.011798879703859733e+00,1.308182195219687927e+00,2.040441339797180564e+00,7.499233520802198738e-01,4.428554689366978603e-01,1.608477143733260339e+00,2.229540329487081252e+00,1.052553717480672280e+00,1.408481810894661734e+00,7.651770851888906044e-01,3.094002948104201955e+00,1.798379539506677727e+00,2.302596804026763699e+00,2.012412224090658341e+00,8.822767760344202292e-01,1.975556216626099593e+00,1.046770468011192223e-01,2.807177410258115735e+00,1.388069339871049523e+00,1.835809174522067933e+00
2.361123458880018511e+00,-4.788705602326106536e-01,8.691367517118402108e-02,-3.881087494313650299e-01,-1.157047346101859997e+00,-3.813276070591103961e-01,-7.640000763087249069e-01,-1.477969050044709576e+00,-6.489199435465409227e-01,-1.020178137486820041e-01,-7.082955373158235091e-01,-6.811894249306118532e-01,-8.251224554323427496e-02,-3.307461097184068999e-01,7.976800248297722939e-01,8.656649318264074688e-01,1.357295384339253452e+00,2.172990802557332124e+00,1.468358057424295371e+00,3.711487405224006553e-01,9.341206264261666670e-01,-5.579717708391962461e-01,-7.812154543067820756e-01,-1.698053032549920127e+00,4.429271051518067770e-01,-3.668412697348751306e-01,1.933597948975719072e-01,1.281496871607932242e+00,2.170113891239625392e+00,2.021241345749672291e+00,3.346311536719445368e+00,2.720140916311621471e+00,-3.923325586128240117e-01,1.559688045446564697e+00,-1.697281451869122382e+00,8.479453236108914771e-01,-6.046238561270340650e-01,4.676225026778563221e-01
-3.357970530323408642e-01,6.364555128907815051e-01,-1.099204727897874045e+00,-2.156787796875424545e-01,-2.130446009679777042e+00,-2.271591078134996611e+00,-1.925109749499459344e+00,-2.281724663519330232e+00,-2.293704513689056146e+00,-2.160543514056532999e+00,-2.196436059830671361e+00,-1.635621579495939004e+00,-1.727057556486192746e+00,-1.574484429596243018e+00,-1.045667161715982063e+00,-1.041948784514486137e+00,-6.672527327272484987e-01,-8.024612113383077228e-01,-8.161271909901021138e-01,-1.705340263382338462e+00,-3.648365429112853109e-01,-9.777717115255284419e-01,-3.214602589867923688e-01,-2.057517782375142268e+00,-2.004619129269184619e+00,-2.291128100114361743e+00,-8.524357341369873664e-01,-9.060221587556569478e-01,-6.996271447223715301e-01,8.811147106645024485e-02,1.253160886007667285e+00,6.768097333197477250e-02,-2.399055756508278403e+00,4.187046169478180202e-01,-4.152698163294064049e-01,-1.230423737315680555e+00,-2.168793926762352609e+00,-1.420639483460517827e+00
-2.021568009748939687e+00,-6.664351961006291791e-01,2.068499771959211031e-01,-2.672173458231265064e-01,-1.594832213342343818e+00,-1.382690795615283408e+00,-1.040506980537200032e+00,-1.162072068589998119e+00,-1.358966944190663773e+00,-6.989553055437870421e-01,-7.501832171320143017e-01,-1.291242806004706756e+00,-1.100878286783208093e+00,1.037853160849385059e+00,-2.073006304035737823e+00,-3.175134834739394563e-02,-1.053109067633130280e+00,-1.320168887721924866e+00,2.596675633342882539e-01,-8.217153291968112283e-01,-4.811370271050668945e-01,-9.252318478153968850e-02,1.204240321032214567e+00,-4.380360319661683044e-01,-8.319099880785636447e-01,-3.288770678665610125e-01,3.764855678206283640e-01,4.604108778846159600e-02,-1.559168633223231293e+00,-2.502187046842430651e-01,6.244258431717815139e-01,-6.047984413240826695e-01,-5.033775821928090366e-01,5.608396058467686185e-01,8.112148526267901061e-02,-1.199866400157194729e-01,-1.582792922147914783e-01,-8.522255359777127781e-01
-1.485669524149215714e+00,2.371380922506340638e-01,-9.625738671094256071e-01,-2.198024556897730242e-01,-1.686550253870303218e+00,-1.829959622110433948e+00,-2.897002618285097419e+00,-2.420991901410514568e+00,-1.547938124548775551e+00,-6.503842227706452261e-01,-1.293995676099406023e+00,-1.440001648370035081e+00,-6.200814844189244113e-01,2.210510323198562332e+00,-1.107063542037160647e-01,6.114935401990249236e-02,-3.277791009121561738e-01,-1.231563657946668888e+00,6.346576909514231035e-01,4.955534802016446638e-02,9.950127211676976779e-01,-5.225182913066618307e-01,2.818705916066540862e+00,1.959632132079234479e+00,-1.060666741301057536e+00,7.124248380811734060e-01,7.609901973638271144e-01,-7.664963929808281673e-01,-1.916492666404607581e+00,-1.257433940777984427e+00,-9.537131682063204607e-01,-8.645482684963758102e-02,-1.239249234206098116e+00,7.990613429994146699e-01,-7.858592221155730195e-01,1.755416438428375470e+00,4.421453967005394281e-01,-1.058634551218786912e+00
-2.978531233262015077e-01,1.493367778719360439e+00,1.682914811407464906e-01,-2.696213949119904973e-01,1.415741410420317259e-01,-7.191224234061108778e-01,-1.561270272469868603e+00,-1.254477425472402707e+00,-3.515369194991437296e-01,1.098587834771166671e-01,-1.001504117942968008e+00,-1.011157884188232936e+00,8.469942883647526566e-01,1.899783750530853910e+00,-4.651014888173807260e-02,4.469461144008838871e-01,7.123049122287690160e-01,-1.334009718390005705e-01,2.906643080129470147e-01,1.763740138393440349e+00,1.001783200218586245e+00,-8.636880545976519663e-01,9.091691396978250905e-01,5.325772971959809032e-01,-9.306539819225936871e-02,1.495363917192226166e+00,6.632963133946623291e-01,5.235744562871471608e-01,-9.915409331231311851e-01,-4.443478190516673698e-01,-7.789059427833033844e-01,1.185255171230508608e+00,-1.817105871106930726e-01,2.020816019665482077e+00,3.133015434878923949e-02,3.034403924758820592e-01,3.937736836645290284e-01,1.912466958984473941e-01
1.601363105923040986e-01,3.185777159667792624e+00,1.529468757350196606e+00,1.064264861759363079e+00,-8.193838909280726224e-01,3.434169717966083224e-02,1.231642072013501510e+00,2.098769782304031051e-01,1.521073482806222454e+00,1.315804417332097076e+00,1.134098607899859390e+00,1.849403260682727757e+00,3.259427844288741993e-01,1.324054517263102193e+00,3.553483615363141057e-01,-2.168795884127379947e-01,5.178366475356320775e-01,5.614042312735677553e-01,4.985930459291616490e-01,-3.349942326526572645e-01,3.549653091628545698e-01,5.016727635305285871e-01,5.640086656796462483e-01,-4.480708475592929396e-01,5.223005834712057815e-01,8.439428481057644760e-01,6.992043791279499709e-01,1.753863486595850230e+00,-1.161498223925872431e+00,1.778580915767969395e-01,4.746920343489222094e-01,1.049721577079445467e+00,-1.019061776200724356e+00,1.114254229325829515e+00,6.905235276995940197e-01,-7.856375503327591714e-01,-1.382881934673048652e-01,-1.480528715471266139e-02
-1.656155401732809507e-01,8.122885556037423571e-01,7.975313826354248903e-01,9.573319385870328047e-01,-3.034904633388547102e-01,-8.772120785886917682e-01,-1.246204664345467839e+00,-7.842780173178394154e-01,5.497035646156068767e-01,1.044484296176123594e+00,-2.019940478484257007e-01,5.833346518364695976e-01,-1.001872278962622431e+00,1.459149681611898730e-01,1.443097696379181505e+00,-9.886293005794120070e-01,6.919088281249975714e-02,5.429115152961963009e-01,-1.252465350558102930e+00,-9.442035087747305822e-01,2.679494117131885345e-01,-1.236084092788641009e-01,2.655744653290980750e+00,-2.235835566845743305e-01,-1.487042351912547800e-01,-9.111660656071525199e-01,-1.247315758071211755e+00,1.435363287111702357e+00,-1.612209720667225676e+00,-1.190680019500221370e-01,9.074767890064977527e-01,-1.427420496539720585e+00,-1.722206767943079031e+00,-5.709870422833068782e-01,-1.287956283816545922e+00,2.491197129931161658e-01,-2.699165923615354234e-01,-8.591671132378961850e-01
-8.149499078406788888e-01,-2.431297829104657124e-02,-1.182861727152065168e+00,-3.638473372659740135e-01,8.521008982745632565e-01,-2.654052718575966030e-01,-6.683729729344509707e-01,-1.889096698103522320e-01,-7.740622754902313218e-01,-1.593188195759950743e+00,-1.029721029113134900e+00,-9.100017025381493818e-01,1.905677996478084557e-01,8.717512518584573655e-01,-1.207936218751169521e+00,2.586648614546768754e-01,8.484340294000154437e-01,-4.952238052569013504e-01,2.056964096374148010e+00,1.063147634981429501e+00,1.363914573885518067e+00,-2.242645777744159130e-01,1.145692461232906023e+00,-5.455866096523985798e-01,7.748704401287189736e-01,-4.230219949010967651e-01,-5.525235276683285734e-01,-5.543965490626336923e-01,-1.173050721009464503e+00,-1.399278180636868429e-01,-1.185845620381482390e-01,9.431181719211085834e-01,4.836831166896428669e-01,1.436956472296002651e+00,-5.875859551732136588e-01,6.585465360140709823e-01,-6.911260429906328495e-01,6.169087563236441696e-01
-1.093110164190395306e+00,-2.237823503077768450e+00,-1.190095069788424498e+00,-1.101501450046062480e+00,-6.299277894041384052e-01,-1.635458415507749619e+00,-7.777337537237318799e-01,-1.546906359877711523e+00,-1.275746677058574141e+00,-8.998967147986806081e-01,-9.558192102130659284e-01,-1.122178080300645808e+00,-1.795918591485544891e+00,5.587943818799043783e-01,-5.560383621655683450e-01,-6.874456044241836761e-01,4.102257237710901783e-01,-2.051566891684062810e+00,-2.994012258862652764e-01,-1.516139306721766777e+00,-8.441517434932174213e-01,-2.127935227103149973e+00,2.789173356929096625e-01,4.755376997088321955e-01,-1.544042129018237119e+00,-8.731813897469259400e-01,2.041587373787582538e-01,-9.257182346749273094e-01,-2.284360282392073227e+00,-1.073494278383638090e+00,-1.965980051135973738e+00,-2.620484645862937167e-01,-1.661047118599118688e+00,-6.043747612511399803e-01,-1.702912172731763318e+00,-6.921000141570858855e-01,-1.340408355328321255e+00,-1.927964571560230267e+00
-1.847694815346644148e+00,-9.448696582308948599e-01,-2.466717665472986543e+00,-1.005560047985605943e+00,-1.904617483749097895e+00,-2.036986862382417218e+00,-2.737461873381009436e+00,-2.443458952961550690e+00,6.862092097098820495e-03,-1.664806263655833618e-01,-1.746406759124018881e+00,-1.042170889307722836e+00,-1.706361639083681991e+00,-3.807052151565185061e-01,-2.078743379537331126e+00,-1.395157920912943883e+00,-1.285095431656339549e-01,-2.033199318824102875e+00,-8.090728363153337765e-01,-1.203116371818522753e-02,1.300871665165377888e-01,-2.153285746857067195e+00,3.404282481529350424e-01,-4.050270410847884861e-01,-1.911188316489888406e+00,-1.493089992366239294e+00,-7.779541303688065623e-01,-2.148586314550981147e+00,-2.140866469600419819e+00,-1.628658939659904714e+00,-2.729007230630906555e+00,-1.289615752520596015e+00,-8.421847409216424163e-01,6.954702520566494739e-01,-9.918545739749520251e-01,-1.087295525443698452e+00,-1.999826135853900011e+00,-1.550847789043875879e+00
